,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
22094,81.0,Marboeship,"North Dakota",2,"Sargent County",3876.0,0.9930206838833094,0.006979316116690559,0.9587203302373581,0.02889576883384933,0.009287925696594427,0.008513931888544891,0.013157894736842105,0.001,0.0,0.0,0.0,0.0,0.02529731886657102,0.02529731886657102,0.02529731886657102,0.05726222650645624,0.05726222650645624,0.05726222650645624,0.05726222650645624,0.10344416547106647,0.10344416547106647,0.12450187260879961,0.12450187260879961,0.07975591971544717,0.07975591971544717,0.07975591971544717,0.0,0.0,0.17,0.0,0.35,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22402,101.0,Margaretship,"North Dakota",10,"Ward County",71275.0,0.9946501869262816,0.005349813073718401,0.8877867414942126,0.056948439144159944,0.04328305857593827,0.01365135040336724,0.025085934759733426,0.001,0.0,0.0,0.0,0.0,0.025227902036940406,0.025227902036940406,0.025227902036940406,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.10345720149541024,0.10345720149541024,0.12464152101958233,0.12464152101958233,0.0798362542154657,0.0798362542154657,0.0798362542154657,0.0,0.0,0.0,0.23,0.13,0.21,0.1,0.21,0.1,0.0,0.0,0.0,0.77,0.22
21616,45.0,Marion,"North Dakota",11,"LaMoure County",4125.0,0.9644079822616407,0.035592017738359294,0.9837575757575757,0.012848484848484849,0.004121212121212121,0.0012121212121212121,0.004363636363636364,0.001,0.0,0.0,0.0,0.0,0.02651621995565411,0.02651621995565411,0.02651621995565411,0.05874722572062085,0.05874722572062085,0.05874722572062085,0.05874722572062085,0.10321526385809313,0.10321526385809313,0.1220497640798226,0.1220497640798226,0.0783453135254989,0.0783453135254989,0.0783453135254989,0.02,0.02,0.08,0.02,0.11,0.39,0.23,0.02,0.02,0.04,0.0,0.05,0.6,0.35
21056,11.0,Marionship,"North Dakota",1,"Bowman County",3294.0,0.9569533297791994,0.043046670220800554,0.9559805707346691,0.054341226472374014,0.00273224043715847,0.00273224043715847,0.02671523982999393,0.001,0.0,0.0,0.0,0.0,0.026833788151406104,0.026833788151406104,0.026833788151406104,0.05913412218445955,0.05913412218445955,0.05913412218445955,0.05913412218445955,0.10315562663823359,0.10315562663823359,0.12141090036207738,0.12141090036207738,0.07797779915811454,0.07797779915811454,0.07797779915811454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22140,87.0,Marmarth,"North Dakota",12,"Slope County",767.0,1.0,0.0,0.9595827900912647,0.03259452411994785,0.00651890482398957,0.0,0.024771838331160364,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.08,0.18,0.2,0.03,0.03,0.3,0.13,0.01,0.0,0.0,0.33,0.0,0.66,0.0
22500,105.0,Marshallship,"North Dakota",5,"Williams County",35294.0,1.0,0.0,0.886467954893183,0.06287187623958747,0.03643678812262707,0.008698362327874427,0.037626792089306964,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.0,0.0,0.23,0.0,0.3,0.3,0.0,0.0,0.0,0.15,,,,
20899,3.0,Marshship,"North Dakota",28,"Barnes County",11099.0,0.9397743845669829,0.06022561543301708,0.9376520407243896,0.018109739616181637,0.01729885575277052,0.013694927470943329,0.012343454365258131,0.001,0.0,0.0,0.0,0.0,0.02756561121744653,0.02756561121744653,0.02756561121744653,0.06002570944097359,0.06002570944097359,0.06002570944097359,0.06002570944097359,0.10301819507653585,0.10301819507653585,0.11993866475739041,0.11993866475739041,0.07713087715915226,0.07713087715915226,0.07713087715915226,0.0,0.0,0.0,0.04,0.07,0.18,0.0,0.57,0.12,0.0,0.0,0.06,0.93,0.0
22218,93.0,Marstonmoorship,"North Dakota",2,"Stutsman County",21103.0,0.9571189546895231,0.04288104531047687,0.9451262853622707,0.02265080794199877,0.012889162678292185,0.008482206321376107,0.017201345780220822,0.001,0.0,0.0,0.0,0.0,0.026826732530226313,0.026826732530226313,0.026826732530226313,0.059125526251613755,0.059125526251613755,0.059125526251613755,0.059125526251613755,0.10315695163751618,0.10315695163751618,0.12142509441689213,0.12142509441689213,0.0779859644661935,0.0779859644661935,0.0779859644661935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
22118,83.0,Martin,"North Dakota",8,"Sheridan County",1310.0,0.9422027245081612,0.05779727549183877,0.9534351145038168,0.016793893129770993,0.0061068702290076335,0.0022900763358778627,0.015267175572519083,0.001,0.0,0.0,0.0,0.0,0.027462163935952334,0.027462163935952334,0.027462163935952334,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.10303762179606529,0.10303762179606529,0.1201467734903494,0.1201467734903494,0.07725059431825235,0.07725059431825235,0.07725059431825235,0.02,0.02,0.12,0.02,0.12,0.34,0.07,0.04,0.17,0.04,1.0,0.0,0.0,0.0
22119,83.0,Martinship,"North Dakota",4,"Sheridan County",1310.0,0.9422027245081612,0.05779727549183877,0.9534351145038168,0.016793893129770993,0.0061068702290076335,0.0022900763358778627,0.015267175572519083,0.001,0.0,0.0,0.0,0.0,0.027462163935952334,0.027462163935952334,0.027462163935952334,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.10303762179606529,0.10303762179606529,0.1201467734903494,0.1201467734903494,0.07725059431825235,0.07725059431825235,0.07725059431825235,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.66,0.0,0.33,0.0
22120,99.0,Martinship,"North Dakota",9,"Walsh County",10897.0,0.9492887391248878,0.05071126087511224,0.9488850142240983,0.11636230155088556,0.0056896393502798934,0.0056896393502798934,0.024318619803615674,0.001,0.0,0.0,0.0,0.0,0.02716029971327978,0.02716029971327978,0.02716029971327978,0.05953191443941832,0.05953191443941832,0.05953191443941832,0.05953191443941832,0.10309430991299909,0.10309430991299909,0.12075404494300288,0.12075404494300288,0.07759993483885697,0.07759993483885697,0.07759993483885697,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.66,0.0,0.33,0.0
22403,101.0,Marylandship,"North Dakota",8,"Ward County",71275.0,0.9946501869262816,0.005349813073718401,0.8877867414942126,0.056948439144159944,0.04328305857593827,0.01365135040336724,0.025085934759733426,0.001,0.0,0.0,0.0,0.0,0.025227902036940406,0.025227902036940406,0.025227902036940406,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.10345720149541024,0.10345720149541024,0.12464152101958233,0.12464152101958233,0.0798362542154657,0.0798362542154657,0.0798362542154657,0.0,0.0,0.18,0.18,0.0,0.37,0.12,0.12,0.0,0.0,,,,
22121,83.0,Mauchship,"North Dakota",0,"Sheridan County",1310.0,0.9422027245081612,0.05779727549183877,0.9534351145038168,0.016793893129770993,0.0061068702290076335,0.0022900763358778627,0.015267175572519083,0.001,0.0,0.0,0.0,0.0,0.027462163935952334,0.027462163935952334,0.027462163935952334,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.10303762179606529,0.10303762179606529,0.1201467734903494,0.1201467734903494,0.07725059431825235,0.07725059431825235,0.07725059431825235,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,,,,
21748,55.0,Max,"North Dakota",35,"McLean County",9744.0,0.9547444038941622,0.04525559610583785,0.9040435139573071,0.02760673234811166,0.003694581280788177,0.0019499178981937603,0.07327586206896551,0.001,0.0,0.0,0.0,0.0,0.02692788839410869,0.02692788839410869,0.02692788839410869,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.1031379552311533,0.1031379552311533,0.12122159541372968,0.12122159541372968,0.07786889911198219,0.07786889911198219,0.07786889911198219,0.06,0.06,0.04,0.17,0.11,0.25,0.09,0.19,0.0,0.0,0.3,0.3,0.39,0.0
21011,9.0,Maxbass,"North Dakota",8,"Bottineau County",6716.0,0.9841724591680103,0.015827540831989673,0.9365693865396069,0.02114353782013103,0.008338296605122097,0.00521143537820131,0.028141751042287076,0.001,0.0,0.0,0.0,0.0,0.025674253239442762,0.025674253239442762,0.025674253239442762,0.057721449369180264,0.057721449369180264,0.057721449369180264,0.057721449369180264,0.10337337967334408,0.10337337967334408,0.12374357975069847,0.12374357975069847,0.07931970223698291,0.07931970223698291,0.07931970223698291,0.04,0.0,0.16,0.2,0.2,0.29,0.08,0.0,0.0,0.0,,,,
22404,101.0,Maylandship,"North Dakota",8,"Ward County",71275.0,0.9946501869262816,0.005349813073718401,0.8877867414942126,0.056948439144159944,0.04328305857593827,0.01365135040336724,0.025085934759733426,0.001,0.0,0.0,0.0,0.0,0.025227902036940406,0.025227902036940406,0.025227902036940406,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.10345720149541024,0.10345720149541024,0.12464152101958233,0.12464152101958233,0.0798362542154657,0.0798362542154657,0.0798362542154657,0.0,0.0,0.23,0.19,0.0,0.0,0.38,0.19,0.0,0.0,,,,
22309,97.0,Mayville,"North Dakota",181,"Traill County",8014.0,0.957050390475205,0.042949609524794985,0.9570751185425506,0.03506363863239331,0.008485150985774894,0.004616920389318692,0.011854255053656101,0.001,0.0,0.0,0.0,0.0,0.026829653365756267,0.026829653365756267,0.026829653365756267,0.059129084734336854,0.059129084734336854,0.059129084734336854,0.059129084734336854,0.10315640312380164,0.10315640312380164,0.12141921846372507,0.12141921846372507,0.0779825842504276,0.0779825842504276,0.0779825842504276,0.05,0.07,0.14,0.14,0.13,0.17,0.1,0.1,0.02,0.02,0.02,0.04,0.87,0.05
22310,97.0,Mayvilleship,"North Dakota",12,"Traill County",8014.0,0.957050390475205,0.042949609524794985,0.9570751185425506,0.03506363863239331,0.008485150985774894,0.004616920389318692,0.011854255053656101,0.001,0.0,0.0,0.0,0.0,0.026829653365756267,0.026829653365756267,0.026829653365756267,0.059129084734336854,0.059129084734336854,0.059129084734336854,0.059129084734336854,0.10315640312380164,0.10315640312380164,0.12141921846372507,0.12141921846372507,0.0779825842504276,0.0779825842504276,0.0779825842504276,0.0,0.0,0.0,0.09,0.0,0.41,0.18,0.14,0.0,0.16,0.0,0.0,1.0,0.0
22269,95.0,Mazaship,"North Dakota",1,"Towner County",2272.0,0.9422543262624528,0.05774567373754724,0.9423415492957746,0.008362676056338027,0.0030809859154929575,0.00044014084507042255,0.03653169014084507,0.001,0.0,0.0,0.0,0.0,0.027459965701219512,0.027459965701219512,0.027459965701219512,0.0598970004669787,0.0598970004669787,0.0598970004669787,0.0598970004669787,0.10303803461009962,0.10303803461009962,0.12015119576069219,0.12015119576069219,0.07725313828473893,0.07725313828473893,0.07725313828473893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21802,61.0,McAlmondship,"North Dakota",3,"Mountrail County",10331.0,1.0,0.0,0.6843480785983932,0.07346820249733811,0.011615526086535669,0.003194269673797309,0.2697705933597909,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.7,0.0,0.0,,,,
20959,5.0,McClellanship,"North Dakota",3,"Benson County",6753.0,0.9693501172017496,0.030649882798250427,0.43047534429142603,0.02517399674218866,0.002221235006663705,0.00459055234710499,0.5405005182881683,0.001,0.0,0.0,0.0,0.0,0.026305685007205468,0.026305685007205468,0.026305685007205468,0.0584907289172292,0.0584907289172292,0.0584907289172292,0.0584907289172292,0.103254800937614,0.103254800937614,0.12247330504418992,0.12247330504418992,0.07858896077804625,0.07858896077804625,0.07858896077804625,0.0,0.0,0.0,0.0,0.4,0.28,0.08,0.12,0.0,0.12,0.0,0.0,1.0,0.0
22116,83.0,McClusky,"North Dakota",39,"Sheridan County",1310.0,0.9422027245081612,0.05779727549183877,0.9534351145038168,0.016793893129770993,0.0061068702290076335,0.0022900763358778627,0.015267175572519083,0.001,0.0,0.0,0.0,0.0,0.027462163935952334,0.027462163935952334,0.027462163935952334,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.10303762179606529,0.10303762179606529,0.1201467734903494,0.1201467734903494,0.07725059431825235,0.07725059431825235,0.07725059431825235,0.1,0.09,0.06,0.1,0.22,0.28,0.04,0.07,0.0,0.0,0.1,0.85,0.05,0.0
22117,83.0,McCluskyship,"North Dakota",5,"Sheridan County",1310.0,0.9422027245081612,0.05779727549183877,0.9534351145038168,0.016793893129770993,0.0061068702290076335,0.0022900763358778627,0.015267175572519083,0.001,0.0,0.0,0.0,0.0,0.027462163935952334,0.027462163935952334,0.027462163935952334,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.05989967859802643,0.10303762179606529,0.10303762179606529,0.1201467734903494,0.1201467734903494,0.07725059431825235,0.07725059431825235,0.07725059431825235,0.09,0.0,0.0,0.0,0.42,0.09,0.14,0.0,0.14,0.09,1.0,0.0,0.0,0.0
21803,61.0,McGahanship,"North Dakota",6,"Mountrail County",10331.0,1.0,0.0,0.6843480785983932,0.07346820249733811,0.011615526086535669,0.003194269673797309,0.2697705933597909,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.33,,,,
21746,55.0,McGinnisship,"North Dakota",6,"McLean County",9744.0,0.9547444038941622,0.04525559610583785,0.9040435139573071,0.02760673234811166,0.003694581280788177,0.0019499178981937603,0.07327586206896551,0.001,0.0,0.0,0.0,0.0,0.02692788839410869,0.02692788839410869,0.02692788839410869,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.1031379552311533,0.1031379552311533,0.12122159541372968,0.12122159541372968,0.07786889911198219,0.07786889911198219,0.07786889911198219,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.43,0.0,0.0,,,,
21410,31.0,McHenry,"North Dakota",5,"Foster County",3356.0,0.93759993023053,0.06240006976946999,0.9681168057210966,0.012216924910607866,0.004767580452920143,0.00566150178784267,0.011620977353992848,0.001,0.0,0.0,0.0,0.0,0.02765824297217942,0.02765824297217942,0.02765824297217942,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.10300079944184423,0.10300079944184423,0.11975231402075641,0.11975231402075641,0.07702367656036513,0.07702367656036513,0.07702367656036513,0.15,0.0,0.1,0.07,0.39,0.15,0.07,0.02,0.0,0.0,0.0,1.0,0.0,0.0
21411,31.0,McHenryship,"North Dakota",4,"Foster County",3356.0,0.93759993023053,0.06240006976946999,0.9681168057210966,0.012216924910607866,0.004767580452920143,0.00566150178784267,0.011620977353992848,0.001,0.0,0.0,0.0,0.0,0.02765824297217942,0.02765824297217942,0.02765824297217942,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.10300079944184423,0.10300079944184423,0.11975231402075641,0.11975231402075641,0.07702367656036513,0.07702367656036513,0.07702367656036513,0.0,0.0,0.12,0.32,0.12,0.0,0.16,0.12,0.16,0.0,0.0,1.0,0.0,0.0
21127,15.0,McKenzieship,"North Dakota",8,"Burleigh County",92991.0,0.9368160726805191,0.06318392731948086,0.9181963845963588,0.021324644320418105,0.014764869718574916,0.007334043079437795,0.04156316202643266,0.001,0.0,0.0,0.0,0.0,0.027691635303809886,0.027691635303809886,0.027691635303809886,0.060179245827881055,0.060179245827881055,0.060179245827881055,0.060179245827881055,0.10299452858144416,0.10299452858144416,0.11968513742872047,0.11968513742872047,0.07698503238314959,0.07698503238314959,0.07698503238314959,0.0,0.05,0.0,0.0,0.62,0.08,0.05,0.02,0.0,0.14,0.0,0.0,1.0,0.0
22399,101.0,McKinleyship,"North Dakota",17,"Ward County",71275.0,0.9946501869262816,0.005349813073718401,0.8877867414942126,0.056948439144159944,0.04328305857593827,0.01365135040336724,0.025085934759733426,0.001,0.0,0.0,0.0,0.0,0.025227902036940406,0.025227902036940406,0.025227902036940406,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.05717765529852598,0.10345720149541024,0.10345720149541024,0.12464152101958233,0.12464152101958233,0.0798362542154657,0.0798362542154657,0.0798362542154657,0.0,0.0,0.0,0.27,0.06,0.0,0.18,0.36,0.12,0.0,0.0,1.0,0.0,0.0
22007,75.0,McKinneyship,"North Dakota",7,"Renville County",2571.0,0.9900283177277515,0.009971682272248539,0.969661610268378,0.021003500583430573,0.0038895371450797353,0.004667444574095682,0.0054453520031116295,0.001,0.0,0.0,0.0,0.0,0.025424793664797787,0.025424793664797787,0.025424793664797787,0.0574175303099297,0.0574175303099297,0.0574175303099297,0.0574175303099297,0.10342022654182201,0.10342022654182201,0.12424542682926829,0.12424542682926829,0.07960839606397815,0.07960839606397815,0.07960839606397815,0.0,0.08,0.0,0.11,0.11,0.25,0.08,0.0,0.0,0.36,1.0,0.0,0.0,0.0
21412,31.0,McKinnonship,"North Dakota",2,"Foster County",3356.0,0.93759993023053,0.06240006976946999,0.9681168057210966,0.012216924910607866,0.004767580452920143,0.00566150178784267,0.011620977353992848,0.001,0.0,0.0,0.0,0.0,0.02765824297217942,0.02765824297217942,0.02765824297217942,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.10300079944184423,0.10300079944184423,0.11975231402075641,0.11975231402075641,0.07702367656036513,0.07702367656036513,0.07702367656036513,0.0,0.0,0.0,0.33,0.0,0.33,0.16,0.0,0.16,0.0,,,,
21853,63.0,McVille,"North Dakota",39,"Nelson County",2968.0,0.9522600831635002,0.04773991683649981,0.9551886792452831,0.025606469002695417,0.007412398921832884,0.003706199460916442,0.017183288409703505,0.001,0.0,0.0,0.0,0.0,0.027033720457234893,0.027033720457234893,0.027033720457234893,0.059377701683814336,0.059377701683814336,0.059377701683814336,0.059377701683814336,0.10311808066530799,0.10311808066530799,0.12100868912711195,0.12100868912711195,0.07774642209996056,0.07774642209996056,0.07774642209996056,0.05,0.13,0.08,0.14,0.15,0.29,0.05,0.05,0.02,0.0,0.0,0.0,1.0,0.0
20900,3.0,"Meadow Lakeship","North Dakota",7,"Barnes County",11099.0,0.9397743845669829,0.06022561543301708,0.9376520407243896,0.018109739616181637,0.01729885575277052,0.013694927470943329,0.012343454365258131,0.001,0.0,0.0,0.0,0.0,0.02756561121744653,0.02756561121744653,0.02756561121744653,0.06002570944097359,0.06002570944097359,0.06002570944097359,0.06002570944097359,0.10301819507653585,0.10301819507653585,0.11993866475739041,0.11993866475739041,0.07713087715915226,0.07713087715915226,0.07713087715915226,0.0,0.0,0.0,0.13,0.03,0.1,0.51,0.0,0.13,0.06,0.0,0.83,0.16,0.0
21680,49.0,Meadowship,"North Dakota",4,"McHenry County",5968.0,0.9829313247891192,0.017068675210880846,0.9708445040214477,0.027982573726541556,0.0030160857908847183,0.004021447721179625,0.011226541554959786,0.001,0.0,0.0,0.0,0.0,0.025727125563983523,0.025727125563983523,0.025727125563983523,0.057785864243444715,0.057785864243444715,0.057785864243444715,0.057785864243444715,0.10336345059831295,0.10336345059831295,0.1236372145344275,0.1236372145344275,0.07925851431210358,0.07925851431210358,0.07925851431210358,,,,,,,,,,,1.0,0.0,0.0,0.0
22345,99.0,Medfordship,"North Dakota",5,"Walsh County",10897.0,0.9492887391248878,0.05071126087511224,0.9488850142240983,0.11636230155088556,0.0056896393502798934,0.0056896393502798934,0.024318619803615674,0.001,0.0,0.0,0.0,0.0,0.02716029971327978,0.02716029971327978,0.02716029971327978,0.05953191443941832,0.05953191443941832,0.05953191443941832,0.05953191443941832,0.10309430991299909,0.10309430991299909,0.12075404494300288,0.12075404494300288,0.07759993483885697,0.07759993483885697,0.07759993483885697,0.05,0.0,0.25,0.0,0.15,0.2,0.1,0.2,0.05,0.0,,,,
21749,55.0,"Medicine Hillship","North Dakota",5,"McLean County",9744.0,0.9547444038941622,0.04525559610583785,0.9040435139573071,0.02760673234811166,0.003694581280788177,0.0019499178981937603,0.07327586206896551,0.001,0.0,0.0,0.0,0.0,0.02692788839410869,0.02692788839410869,0.02692788839410869,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.1031379552311533,0.1031379552311533,0.12122159541372968,0.12122159541372968,0.07786889911198219,0.07786889911198219,0.07786889911198219,0.0,0.0,0.0,0.0,0.14,0.0,0.32,0.32,0.1,0.1,,,,
22219,93.0,Medina,"North Dakota",26,"Stutsman County",21103.0,0.9571189546895231,0.04288104531047687,0.9451262853622707,0.02265080794199877,0.012889162678292185,0.008482206321376107,0.017201345780220822,0.001,0.0,0.0,0.0,0.0,0.026826732530226313,0.026826732530226313,0.026826732530226313,0.059125526251613755,0.059125526251613755,0.059125526251613755,0.059125526251613755,0.10315695163751618,0.10315695163751618,0.12142509441689213,0.12142509441689213,0.0779859644661935,0.0779859644661935,0.0779859644661935,0.08,0.1,0.14,0.12,0.11,0.24,0.05,0.11,0.0,0.01,0.13,0.68,0.09,0.09
20983,7.0,Medora,"North Dakota",6,"Billings County",936.0,1.0,0.0,0.9337606837606838,0.018162393162393164,0.00641025641025641,0.050213675213675216,0.005341880341880342,0.001,0.0,0.0,0.0,0.0,0.025,0.025,0.025,0.0569,0.0569,0.0569,0.0569,0.1035,0.1035,0.1251,0.1251,0.0801,0.0801,0.0801,0.0,0.0,0.14,0.0,0.39,0.22,0.04,0.12,0.03,0.03,0.19,0.19,0.0,0.61
21464,35.0,Mekinockship,"North Dakota",237,"Grand Forks County",70916.0,0.9649020517575586,0.03509794824244139,0.8830165265948446,0.04021659428055728,0.037438659822889055,0.02515652321055897,0.027821648147103615,0.001,0.0,0.0,0.0,0.0,0.026495172595128003,0.026495172595128003,0.026495172595128003,0.058721583513782705,0.058721583513782705,0.058721583513782705,0.058721583513782705,0.10321921641406047,0.10321921641406047,0.12209210583562276,0.12209210583562276,0.07836967115164764,0.07836967115164764,0.07836967115164764,0.0,0.01,0.06,0.28,0.27,0.14,0.11,0.08,0.01,0.0,0.01,0.4,0.57,0.0
22172,91.0,Melroseship,"North Dakota",4,"Steele County",1956.0,0.9556347365620895,0.044365263437910474,0.976482617586912,0.013803680981595092,0.003067484662576687,0.002044989775051125,0.011758691206543968,0.001,0.0,0.0,0.0,0.0,0.026889960222454986,0.026889960222454986,0.026889960222454986,0.05920255717242755,0.05920255717242755,0.05920255717242755,0.05920255717242755,0.10314507789249672,0.10314507789249672,0.12129789692337106,0.12129789692337106,0.07791279251251101,0.07791279251251101,0.07791279251251101,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.15,0.0,0.15,0.0,1.0,0.0,0.0
21413,31.0,Melvilleship,"North Dakota",3,"Foster County",3356.0,0.93759993023053,0.06240006976946999,0.9681168057210966,0.012216924910607866,0.004767580452920143,0.00566150178784267,0.011620977353992848,0.001,0.0,0.0,0.0,0.0,0.02765824297217942,0.02765824297217942,0.02765824297217942,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.06013856362103549,0.10300079944184423,0.10300079944184423,0.11975231402075641,0.11975231402075641,0.07702367656036513,0.07702367656036513,0.07702367656036513,0.0,0.0,0.23,0.0,0.0,0.76,0.0,0.0,0.0,0.0,,,,
21854,63.0,Melvinship,"North Dakota",2,"Nelson County",2968.0,0.9522600831635002,0.04773991683649981,0.9551886792452831,0.025606469002695417,0.007412398921832884,0.003706199460916442,0.017183288409703505,0.001,0.0,0.0,0.0,0.0,0.027033720457234893,0.027033720457234893,0.027033720457234893,0.059377701683814336,0.059377701683814336,0.059377701683814336,0.059377701683814336,0.10311808066530799,0.10311808066530799,0.12100868912711195,0.12100868912711195,0.07774642209996056,0.07774642209996056,0.07774642209996056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
21128,15.0,Menokenship,"North Dakota",13,"Burleigh County",92991.0,0.9368160726805191,0.06318392731948086,0.9181963845963588,0.021324644320418105,0.014764869718574916,0.007334043079437795,0.04156316202643266,0.001,0.0,0.0,0.0,0.0,0.027691635303809886,0.027691635303809886,0.027691635303809886,0.060179245827881055,0.060179245827881055,0.060179245827881055,0.060179245827881055,0.10299452858144416,0.10299452858144416,0.11968513742872047,0.11968513742872047,0.07698503238314959,0.07698503238314959,0.07698503238314959,0.0,0.04,0.04,0.15,0.05,0.19,0.29,0.11,0.08,0.02,0.0,0.4,0.6,0.0
21352,23.0,Mentorship,"North Dakota",1,"Divide County",2450.0,0.9724141363862618,0.02758586361373816,0.9628571428571429,0.035918367346938776,0.008571428571428572,0.004897959183673469,0.007755102040816327,0.001,0.0,0.0,0.0,0.0,0.02617515778994525,0.02617515778994525,0.02617515778994525,0.05833170632155301,0.05833170632155301,0.05833170632155301,0.05833170632155301,0.10327931309109008,0.10327931309109008,0.12273589148830263,0.12273589148830263,0.0787400169238427,0.0787400169238427,0.0787400169238427,,,,,,,,,,,,,,
22127,85.0,Menzship,"North Dakota",1,"Sioux County",4370.0,0.9369123365146694,0.06308766348533057,0.15491990846681922,0.043478260869565216,0.002745995423340961,0.0009153318077803204,0.8093821510297483,0.001,0.0,0.0,0.0,0.0,0.027687534464475083,0.027687534464475083,0.027687534464475083,0.06017424973488865,0.06017424973488865,0.06017424973488865,0.06017424973488865,0.10299529869211735,0.10299529869211735,0.11969338723930716,0.11969338723930716,0.0769897781901732,0.0769897781901732,0.0769897781901732,0.0,0.11,0.0,0.22,0.22,0.11,0.33,0.0,0.0,0.0,,,,
21750,55.0,Mercer,"North Dakota",9,"McLean County",9744.0,0.9547444038941622,0.04525559610583785,0.9040435139573071,0.02760673234811166,0.003694581280788177,0.0019499178981937603,0.07327586206896551,0.001,0.0,0.0,0.0,0.0,0.02692788839410869,0.02692788839410869,0.02692788839410869,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.1031379552311533,0.1031379552311533,0.12122159541372968,0.12122159541372968,0.07786889911198219,0.07786889911198219,0.07786889911198219,0.25,0.05,0.14,0.05,0.05,0.25,0.11,0.05,0.0,0.0,1.0,0.0,0.0,0.0
21751,55.0,Mercership,"North Dakota",4,"McLean County",9744.0,0.9547444038941622,0.04525559610583785,0.9040435139573071,0.02760673234811166,0.003694581280788177,0.0019499178981937603,0.07327586206896551,0.001,0.0,0.0,0.0,0.0,0.02692788839410869,0.02692788839410869,0.02692788839410869,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.05924876543789299,0.1031379552311533,0.1031379552311533,0.12122159541372968,0.12122159541372968,0.07786889911198219,0.07786889911198219,0.07786889911198219,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33,,,,
21570,43.0,Merkelship,"North Dakota",1,"Kidder County",2417.0,0.967867762562607,0.03213223743739302,0.9697972693421597,0.03930492345883326,0.00703351261894911,0.006206040546131568,0.008688456764584195,0.001,0.0,0.0,0.0,0.0,0.026368833314832942,0.026368833314832942,0.026368833314832942,0.0585676631230007,0.0585676631230007,0.0585676631230007,0.0585676631230007,0.10324294210050085,0.10324294210050085,0.12234626725161542,0.12234626725161542,0.07851588069433653,0.07851588069433653,0.07851588069433653,0.16,0.0,0.0,0.0,0.16,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
